# timestamp tx ty tz qx qy qz qw
1305031913.497227 -0.136993 -0.088748 0.217539 0.055860 -0.305062 -0.189490 0.931617
1305031913.533297 -0.130566 -0.085907 0.213520 0.056714 -0.278739 -0.172561 0.943033
1305031913.565261 -0.123408 -0.087410 0.210495 0.056245 -0.254776 -0.159287 0.952131
1305031913.597139 -0.118246 -0.087666 0.205433 0.058481 -0.230805 -0.144483 0.960434
1305031913.633293 -0.109905 -0.075301 0.197827 0.064387 -0.207335 -0.131285 0.967280
1305031913.665421 -0.102948 -0.063667 0.190609 0.064834 -0.182664 -0.115208 0.974247
1305031913.697243 -0.094466 -0.057247 0.183371 0.060893 -0.159408 -0.097125 0.980534
1305031913.733097 -0.081439 -0.057008 0.176525 0.054846 -0.138650 -0.083598 0.985281
1305031913.765028 -0.069889 -0.056941 0.168892 0.047259 -0.117861 -0.071814 0.989302
1305031913.797106 -0.060945 -0.046335 0.159755 0.041471 -0.097653 -0.055388 0.992812
1305031913.833143 -0.048164 -0.043877 0.153160 0.033410 -0.081323 -0.039528 0.995343
1305031913.865063 -0.038795 -0.046820 0.146366 0.027527 -0.063954 -0.024414 0.997274
1305031913.897116 -0.027008 -0.038000 0.137365 0.025029 -0.047259 -0.006493 0.998548
1305031913.933123 -0.015429 -0.037372 0.129819 0.020755 -0.033161 0.010549 0.999179
1305031913.965134 -0.002144 -0.031790 0.121252 0.021379 -0.021547 0.022921 0.999276
1305031913.997116 0.006489 -0.022048 0.111780 0.021826 -0.007425 0.036060 0.999084
1305031914.033441 0.019944 -0.021754 0.105534 0.020599 0.004504 0.052358 0.998406
1305031914.065072 0.032285 -0.010228 0.094333 0.023596 0.016856 0.065091 0.997458
1305031914.097126 0.042916 -0.001801 0.085429 0.024066 0.030264 0.074747 0.996453
1305031914.133245 0.056545 0.003503 0.077397 0.024157 0.041216 0.085124 0.995224
1305031914.165013 0.070846 0.009773 0.068069 0.026000 0.051816 0.094939 0.993794
1305031914.197110 0.085781 0.018882 0.057812 0.029122 0.062519 0.101275 0.992465
1305031914.233108 0.104730 0.018347 0.048983 0.030721 0.074153 0.107925 0.990914
1305031914.265074 0.122882 0.022316 0.037135 0.038263 0.088085 0.111753 0.989085
1305031914.297165 0.132954 0.037720 0.026436 0.048446 0.101711 0.112024 0.987299
1305031914.333148 0.141182 0.059381 0.016549 0.054115 0.111486 0.111247 0.986036
1305031914.365058 0.148113 0.072636 0.009717 0.051420 0.117119 0.110396 0.985623
1305031914.397215 0.163240 0.079614 0.001091 0.044735 0.116411 0.109818 0.986097
1305031914.433060 0.185148 0.086886 -0.009038 0.039581 0.113860 0.109435 0.986658
1305031914.465054 0.204594 0.093239 -0.019989 0.034638 0.113283 0.108825 0.986977
1305031914.497127 0.225408 0.103750 -0.031345 0.032149 0.113835 0.106455 0.987257
1305031914.533107 0.241218 0.113997 -0.042030 0.029119 0.117258 0.103644 0.987249
1305031914.565001 0.256902 0.121369 -0.052561 0.026766 0.118883 0.101831 0.987310
1305031914.597122 0.275205 0.135228 -0.064901 0.025441 0.119974 0.097993 0.987601
1305031914.633055 0.292821 0.146126 -0.075579 0.020175 0.122738 0.093020 0.987864
1305031914.665019 0.308315 0.152356 -0.084530 0.012907 0.127959 0.090219 0.987583
1305031914.697129 0.326772 0.153659 -0.092828 0.006877 0.132838 0.091077 0.986920
1305031914.733078 0.344190 0.158569 -0.102102 0.005213 0.136529 0.088525 0.986659
1305031914.764901 0.358118 0.173408 -0.112330 0.004930 0.140121 0.086647 0.986324
1305031914.797119 0.369225 0.179028 -0.118619 -0.000093 0.142065 0.087302 0.986000
1305031914.833133 0.386510 0.176866 -0.125228 -0.005261 0.139533 0.087399 0.986339
1305031914.865128 0.401916 0.179508 -0.132763 -0.006488 0.135649 0.084543 0.987122
1305031914.897188 0.417428 0.182271 -0.139958 -0.007420 0.130865 0.083076 0.987886
1305031914.933099 0.432793 0.178254 -0.145907 -0.007185 0.125172 0.083261 0.988609
1305031914.964978 0.453151 0.185173 -0.155673 -0.002518 0.116516 0.078328 0.990092
1305031914.997078 0.473274 0.194519 -0.165456 0.000190 0.111129 0.075102 0.990964
1305031915.033152 0.489065 0.198919 -0.171973 0.001065 0.107734 0.075035 0.991343
1305031915.065009 0.508539 0.203434 -0.179693 0.002498 0.103047 0.073953 0.991920
1305031915.097024 0.527190 0.203329 -0.186316 0.001923 0.099883 0.070890 0.992469
1305031915.133208 0.546962 0.201309 -0.192701 0.002723 0.096510 0.063555 0.993297
1305031915.165021 0.566433 0.201792 -0.199507 0.006358 0.094199 0.053455 0.994097
1305031915.197108 0.580937 0.202308 -0.205727 0.012138 0.092113 0.041865 0.994794
1305031915.233111 0.600003 0.214107 -0.214317 0.019671 0.086833 0.030380 0.995565
1305031915.264979 0.615595 0.217658 -0.219399 0.021202 0.082585 0.022235 0.996110
1305031915.297152 0.630091 0.219410 -0.223631 0.022557 0.075136 0.015446 0.996798
1305031915.333207 0.644821 0.221315 -0.228090 0.023328 0.065081 0.009958 0.997558
1305031915.365050 0.665496 0.220328 -0.232726 0.023016 0.052478 0.002586 0.998353
1305031915.397167 0.686363 0.221957 -0.237429 0.023106 0.040312 -0.006119 0.998901
1305031915.432960 0.706363 0.214963 -0.240481 0.020758 0.028466 -0.015086 0.999265
1305031915.464920 0.724180 0.212744 -0.244772 0.021373 0.017219 -0.029859 0.999177
1305031915.497121 0.738634 0.216710 -0.249697 0.021322 0.005556 -0.046474 0.998676
1305031915.533058 0.757683 0.211599 -0.253476 0.016754 -0.007903 -0.058566 0.998112
1305031915.564985 0.785239 0.204654 -0.257186 0.015167 -0.020778 -0.070693 0.997166
1305031915.601161 0.812084 0.202172 -0.261432 0.015539 -0.027416 -0.085716 0.995821
1305031915.633062 0.833629 0.197848 -0.264969 0.015125 -0.027965 -0.096130 0.994861
1305031915.665003 0.848571 0.190220 -0.267167 0.015467 -0.026391 -0.101885 0.994326
1305031915.701106 0.860984 0.188781 -0.270313 0.018962 -0.026969 -0.106404 0.993776
1305031915.733046 0.868624 0.192059 -0.273213 0.020703 -0.031493 -0.109841 0.993234
1305031915.765010 0.880855 0.192937 -0.275157 0.017552 -0.044660 -0.113982 0.992323
1305031915.801243 0.897175 0.182508 -0.272398 0.010453 -0.062280 -0.119448 0.990830
1305031915.833049 0.915033 0.177913 -0.271002 0.010315 -0.079332 -0.127808 0.988567
1305031915.865069 0.936866 0.183565 -0.270716 0.011043 -0.095758 -0.139357 0.985540
1305031915.901234 0.953884 0.180212 -0.267364 0.007303 -0.109330 -0.149866 0.982616
1305031915.933056 0.975516 0.178045 -0.264905 0.003149 -0.122044 -0.160078 0.979526
1305031915.965061 0.991954 0.164907 -0.259838 -0.002142 -0.130592 -0.166774 0.977306
1305031916.001234 1.013967 0.167339 -0.258547 0.000180 -0.137982 -0.174499 0.974942
1305031916.033043 1.031858 0.159839 -0.253970 -0.003441 -0.143749 -0.184137 0.972326
1305031916.065060 1.041009 0.129583 -0.245743 -0.005374 -0.149398 -0.192614 0.969820
1305031916.101115 1.050837 0.115003 -0.246130 0.009739 -0.157376 -0.199655 0.967096
1305031916.133093 1.064328 0.108268 -0.247297 0.030709 -0.171347 -0.203184 0.963542
1305031916.165155 1.078755 0.114127 -0.253531 0.056141 -0.186821 -0.204664 0.959197
1305031916.201031 1.095848 0.128609 -0.259318 0.071832 -0.203736 -0.208579 0.953848
1305031916.233050 1.116489 0.114256 -0.255509 0.077535 -0.222444 -0.212990 0.948231
1305031916.265060 1.140336 0.100699 -0.251452 0.089762 -0.237850 -0.219539 0.941898
1305031916.301076 1.161619 0.094787 -0.250927 0.104251 -0.248047 -0.227829 0.935787
1305031916.333426 1.179667 0.077264 -0.250141 0.117593 -0.255534 -0.234583 0.930508
1305031916.365121 1.203138 0.061741 -0.249152 0.136299 -0.260561 -0.241930 0.924662
1305031916.401006 1.219807 0.054563 -0.251308 0.155448 -0.259735 -0.246945 0.920539
1305031916.433168 1.229179 0.048774 -0.257007 0.170902 -0.258460 -0.244645 0.918771
1305031916.465124 1.239879 0.042902 -0.261389 0.185042 -0.261389 -0.239558 0.916541
1305031916.501025 1.243305 0.040574 -0.267009 0.196441 -0.266946 -0.234626 0.913839
1305031916.533266 1.246543 0.034427 -0.271043 0.207777 -0.277524 -0.230744 0.909157
1305031916.565142 1.255382 0.033775 -0.269578 0.221498 -0.291013 -0.228319 0.902286
1305031916.601238 1.263355 0.030556 -0.267329 0.228545 -0.304311 -0.228092 0.896179
1305031916.633156 1.271064 0.018402 -0.263771 0.233855 -0.317724 -0.227989 0.890160
1305031916.665139 1.283093 0.007864 -0.257042 0.241219 -0.329064 -0.228129 0.884018
1305031916.701048 1.289705 -0.000522 -0.250080 0.250307 -0.336782 -0.229047 0.878329
1305031916.733056 1.294843 -0.007176 -0.243265 0.258568 -0.344855 -0.229350 0.872706
1305031916.765076 1.300179 -0.015989 -0.233732 0.265643 -0.354244 -0.226681 0.867503
1305031916.801088 1.304783 -0.024342 -0.228908 0.273006 -0.363144 -0.222106 0.862707
1305031916.833266 1.309684 -0.033911 -0.222469 0.279652 -0.371610 -0.219325 0.857670
1305031916.865085 1.313032 -0.047214 -0.218797 0.284478 -0.379507 -0.217551 0.853064
1305031916.901017 1.310338 -0.054217 -0.213883 0.291059 -0.388164 -0.214627 0.847672
1305031916.933088 1.315411 -0.058834 -0.201754 0.299315 -0.397455 -0.211903 0.841152
1305031916.965054 1.321008 -0.059600 -0.186422 0.307631 -0.405170 -0.209963 0.834935
1305031917.001132 1.321318 -0.071136 -0.184329 0.313869 -0.412674 -0.206002 0.829910
1305031917.033155 1.320931 -0.093829 -0.189793 0.323132 -0.419979 -0.201692 0.823725
1305031917.065136 1.327171 -0.104593 -0.183157 0.337090 -0.427336 -0.197123 0.815412
1305031917.101130 1.330882 -0.104136 -0.170162 0.352568 -0.432724 -0.194723 0.806554
1305031917.133106 1.335112 -0.105569 -0.156066 0.369868 -0.436101 -0.193601 0.797203
1305031917.165045 1.332311 -0.096228 -0.148945 0.388454 -0.437697 -0.188077 0.788766
1305031917.201175 1.337597 -0.112345 -0.166222 0.400793 -0.439755 -0.182750 0.782677
1305031917.233102 1.342776 -0.125640 -0.174072 0.411145 -0.441059 -0.177396 0.777790
1305031917.265163 1.345762 -0.134930 -0.177516 0.420618 -0.443905 -0.170965 0.772528
1305031917.301107 1.352075 -0.152274 -0.193216 0.424849 -0.447398 -0.166649 0.769133
1305031917.333229 1.356157 -0.172573 -0.209756 0.424513 -0.450418 -0.166176 0.767657
1305031917.365138 1.360163 -0.187038 -0.212088 0.421581 -0.454340 -0.166773 0.766832
1305031917.401065 1.366657 -0.203578 -0.211191 0.416819 -0.458210 -0.169205 0.766600
1305031917.433141 1.375512 -0.218948 -0.205022 0.409802 -0.459993 -0.173534 0.768345
1305031917.465076 1.384505 -0.231116 -0.200731 0.399891 -0.459649 -0.178100 0.772716
1305031917.501158 1.391394 -0.239415 -0.192219 0.384129 -0.458281 -0.184317 0.780032
1305031917.533057 1.400593 -0.233367 -0.163235 0.370841 -0.458114 -0.190309 0.785105
1305031917.565195 1.407727 -0.227264 -0.134858 0.358978 -0.457725 -0.199441 0.788572
1305031917.601069 1.419363 -0.230826 -0.113602 0.346425 -0.458130 -0.209612 0.791309
1305031917.633090 1.430560 -0.233539 -0.093690 0.334176 -0.459239 -0.218682 0.793476
1305031917.665060 1.441071 -0.242828 -0.080781 0.321397 -0.460969 -0.226577 0.795534
1305031917.701096 1.453661 -0.243729 -0.058773 0.308434 -0.464454 -0.231112 0.797332
1305031917.733003 1.464596 -0.241682 -0.044682 0.294701 -0.467736 -0.234865 0.799508
1305031917.765114 1.476281 -0.233530 -0.025607 0.280666 -0.470791 -0.240239 0.801166
1305031917.801048 1.488920 -0.228753 -0.007246 0.263037 -0.472799 -0.246118 0.804176
1305031917.833090 1.497951 -0.232149 0.003715 0.243669 -0.474015 -0.253073 0.807397
1305031917.865107 1.511391 -0.234664 0.019598 0.224985 -0.475456 -0.261799 0.809187
1305031917.901060 1.525617 -0.233318 0.035013 0.208972 -0.474236 -0.270870 0.811209
1305031917.932948 1.541576 -0.227656 0.052656 0.191413 -0.472843 -0.277240 0.814198
1305031917.965346 1.553894 -0.238880 0.063343 0.170854 -0.471004 -0.285818 0.816867
1305031918.001098 1.563788 -0.246100 0.071902 0.154922 -0.468348 -0.294524 0.818477
1305031918.033144 1.575638 -0.244518 0.083855 0.140326 -0.465895 -0.304279 0.818941
1305031918.065137 1.580740 -0.256953 0.094226 0.123601 -0.464613 -0.316989 0.817542
1305031918.101060 1.588140 -0.262832 0.102056 0.113547 -0.465748 -0.326551 0.814586
1305031918.133054 1.599931 -0.263300 0.114163 0.104827 -0.466899 -0.337746 0.810521
1305031918.165017 1.610478 -0.279545 0.129261 0.092260 -0.467507 -0.347625 0.807516
1305031918.201086 1.623382 -0.285706 0.142474 0.084742 -0.465460 -0.354055 0.806728
1305031918.233042 1.636820 -0.289640 0.157372 0.076383 -0.462548 -0.361722 0.805836
1305031918.265256 1.649331 -0.297423 0.174324 0.067056 -0.458851 -0.370788 0.804658
1305031918.301124 1.663123 -0.301376 0.191657 0.058602 -0.454311 -0.379812 0.803685
1305031918.333165 1.678539 -0.309124 0.217346 0.049046 -0.451237 -0.389311 0.801509
1305031918.365072 1.689035 -0.324591 0.238918 0.039319 -0.447389 -0.397924 0.799971
1305031918.401030 1.704391 -0.328535 0.258845 0.033869 -0.440965 -0.405571 0.799947
1305031918.433043 1.713045 -0.337151 0.278303 0.022692 -0.432134 -0.414844 0.800406
1305031918.465089 1.717680 -0.352057 0.297223 0.012540 -0.423642 -0.422913 0.800946
1305031918.501125 1.721728 -0.366683 0.314648 0.006736 -0.414184 -0.428795 0.802833
1305031918.533134 1.728267 -0.376092 0.330935 0.004256 -0.405820 -0.432939 0.804895
1305031918.565018 1.736091 -0.385253 0.348168 -0.000603 -0.398970 -0.436247 0.806543
1305031918.601029 1.736842 -0.402635 0.364923 -0.007792 -0.392741 -0.439913 0.807570
1305031918.633027 1.746467 -0.414707 0.380268 -0.010055 -0.389740 -0.443850 0.806845
1305031918.665112 1.751765 -0.427632 0.393847 -0.014486 -0.387112 -0.449412 0.804962
1305031918.701017 1.753353 -0.441475 0.405167 -0.020406 -0.385517 -0.453164 0.803494
1305031918.732948 1.755582 -0.460602 0.419865 -0.026158 -0.386079 -0.456751 0.801022
1305031918.765151 1.762279 -0.483929 0.438706 -0.026951 -0.390099 -0.462747 0.795589
1305031918.801097 1.762959 -0.500250 0.447703 -0.019772 -0.383994 -0.477100 0.790274
1305031918.833123 1.768738 -0.512580 0.456963 -0.012393 -0.382335 -0.487027 0.785157
1305031918.865115 1.772093 -0.526436 0.466528 -0.006172 -0.383581 -0.497470 0.778043
1305031918.901084 1.776633 -0.537418 0.474870 0.001367 -0.387346 -0.507741 0.769519
1305031918.933071 1.781658 -0.547827 0.483765 0.007138 -0.394446 -0.517030 0.759633
1305031918.965058 1.786611 -0.560349 0.495410 0.012046 -0.403063 -0.527289 0.747905
1305031919.001053 1.787160 -0.571934 0.504760 0.016283 -0.410298 -0.537527 0.736516
1305031919.033082 1.794857 -0.579739 0.517143 0.020313 -0.420990 -0.543357 0.726030
1305031919.065147 1.798362 -0.590532 0.531255 0.019504 -0.430318 -0.551395 0.714429
1305031919.101028 1.798649 -0.603059 0.545213 0.019117 -0.439185 -0.559973 0.702268
1305031919.133133 1.802048 -0.613738 0.560444 0.020555 -0.447285 -0.567339 0.691115
1305031919.165110 1.804128 -0.623599 0.573653 0.020464 -0.454086 -0.573530 0.681506
1305031919.201124 1.807843 -0.632000 0.586543 0.019675 -0.461845 -0.579684 0.671028
1305031919.233093 1.806968 -0.642437 0.596209 0.017854 -0.470469 -0.588700 0.657094
1305031919.265125 1.810817 -0.644745 0.602081 0.020790 -0.476999 -0.594612 0.646898
1305031919.301119 1.811675 -0.662909 0.617358 0.021060 -0.491407 -0.605753 0.625411
1305031919.333120 1.820446 -0.672203 0.629143 0.022369 -0.503877 -0.607624 0.613515
1305031919.364948 1.830725 -0.683786 0.644764 0.021466 -0.514963 -0.611356 0.600497
1305031919.401124 1.834982 -0.696781 0.654399 0.018379 -0.522713 -0.616038 0.589008
1305031919.433256 1.844394 -0.708246 0.666367 0.016400 -0.531680 -0.618791 0.578053
1305031919.465070 1.852562 -0.723857 0.680316 0.014931 -0.539357 -0.623692 0.565579
1305031919.501049 1.859111 -0.740893 0.692309 0.013660 -0.543864 -0.628069 0.556377
1305031919.533110 1.858325 -0.762133 0.700334 0.011864 -0.545964 -0.631116 0.550886
1305031919.565165 1.864938 -0.777489 0.707593 0.015888 -0.549305 -0.630716 0.547914
1305031919.601094 1.869208 -0.793318 0.713166 0.016723 -0.552919 -0.630646 0.544322
1305031919.633127 1.865519 -0.811783 0.715341 0.016243 -0.558781 -0.629455 0.539709
1305031919.665042 1.871983 -0.830105 0.725958 0.020574 -0.568512 -0.625299 0.534202
1305031919.701092 1.871354 -0.851339 0.739029 0.023580 -0.575775 -0.621745 0.530435
1305031919.733117 1.869378 -0.868219 0.746084 0.029883 -0.580863 -0.616994 0.530118
1305031919.765060 1.875048 -0.875712 0.751498 0.034507 -0.586848 -0.609516 0.531893
1305031919.801129 1.870921 -0.886739 0.755387 0.031611 -0.595652 -0.603313 0.529351
1305031919.833072 1.875606 -0.890043 0.760986 0.028330 -0.607212 -0.595065 0.525726
1305031919.865180 1.873073 -0.897517 0.768234 0.018560 -0.617502 -0.590635 0.519132
1305031919.901067 1.855355 -0.913514 0.773258 0.007988 -0.625939 -0.587693 0.512595
1305031919.933102 1.848063 -0.922245 0.782586 0.004858 -0.635090 -0.581297 0.508657
1305031919.965129 1.836185 -0.933355 0.790032 -0.001389 -0.642625 -0.575483 0.505817
1305031920.001054 1.822942 -0.943282 0.795630 -0.006367 -0.650267 -0.568806 0.503559
1305031920.033118 1.819548 -0.944145 0.801125 -0.010336 -0.659186 -0.561722 0.499835
1305031920.065136 1.804718 -0.950439 0.807101 -0.019781 -0.668063 -0.557310 0.492652
1305031920.101055 1.789284 -0.958010 0.813814 -0.025454 -0.677108 -0.552719 0.485158
1305031920.132987 1.779861 -0.961643 0.827278 -0.027109 -0.685027 -0.549448 0.477609
1305031920.165140 1.764697 -0.967677 0.841887 -0.028873 -0.690413 -0.547893 0.471496
1305031920.201166 1.752292 -0.972364 0.858190 -0.026825 -0.691776 -0.547685 0.469859
1305031920.233083 1.732352 -0.980730 0.866789 -0.025544 -0.689206 -0.547916 0.473424
1305031920.265120 1.716786 -0.987870 0.879512 -0.020278 -0.687942 -0.545148 0.478684
1305031920.301096 1.698537 -0.996868 0.896245 -0.015319 -0.686444 -0.542106 0.484439
1305031920.333124 1.681757 -1.008698 0.904237 -0.015266 -0.687149 -0.543726 0.481617
1305031920.365130 1.664197 -1.017350 0.923624 -0.012571 -0.687151 -0.535694 0.490609
1305031920.401115 1.643270 -1.028315 0.937693 -0.010582 -0.683825 -0.530462 0.500881
1305031920.433123 1.627016 -1.036668 0.947311 -0.004445 -0.680730 -0.524940 0.510906
1305031920.465148 1.617122 -1.040238 0.947163 0.002695 -0.675319 -0.519385 0.523619
1305031920.501107 1.603242 -1.048569 0.948542 0.008882 -0.671860 -0.514382 0.532857
1305031920.533105 1.592580 -1.054158 0.947065 0.014998 -0.668906 -0.509519 0.541045
1305031920.565153 1.582370 -1.059506 0.943759 0.019160 -0.666956 -0.505710 0.546863
1305031920.601126 1.565858 -1.070473 0.943807 0.020915 -0.666514 -0.501763 0.550958
1305031920.633105 1.549605 -1.080413 0.949400 0.020690 -0.666970 -0.502415 0.549819
1305031920.665129 1.523280 -1.120099 0.973568 0.017492 -0.669709 -0.495738 0.552655
1305031920.701147 1.499129 -1.147964 0.989080 0.017766 -0.665460 -0.491684 0.561333
1305031920.733091 1.488051 -1.161090 0.992740 0.025124 -0.657501 -0.483530 0.577287
1305031920.765152 1.479579 -1.172253 0.995389 0.032699 -0.648663 -0.476290 0.592717
1305031920.801031 1.475334 -1.177113 0.992809 0.041972 -0.638293 -0.467190 0.610373
