# timestamp tx ty tz qx qy qz qw
1341847983.570684 -0.463056 -0.001298 -0.016927 -0.004431 0.063552 0.021839 0.997730
1341847983.602741 -0.476038 -0.005166 -0.018714 -0.005860 0.065388 0.021805 0.997604
1341847983.638729 -0.487065 -0.006257 -0.019569 -0.004534 0.066089 0.023182 0.997534
1341847983.702857 -0.510412 -0.013104 -0.024417 -0.001929 0.068686 0.024200 0.997343
1341847983.738736 -0.525492 -0.010232 -0.028022 0.000707 0.069506 0.026320 0.997234
1341847983.770707 -0.538112 -0.008148 -0.030385 0.002287 0.069156 0.027859 0.997214
1341847983.806672 -0.549269 -0.005065 -0.032462 0.004258 0.069163 0.028834 0.997180
1341847983.838719 -0.560475 -0.007096 -0.034827 0.005966 0.069948 0.027987 0.997140
1341847983.870712 -0.576864 -0.004565 -0.037678 0.009097 0.071019 0.028264 0.997033
1341847983.906692 -0.590782 0.002867 -0.038352 0.011514 0.069657 0.031363 0.997011
1341847983.938757 -0.605132 0.002872 -0.039504 0.011747 0.067889 0.034465 0.997028
1341847983.970809 -0.614331 0.010029 -0.042438 0.012291 0.067050 0.034719 0.997070
1341847984.006722 -0.628220 0.008882 -0.042326 0.010506 0.068958 0.033769 0.996993
1341847984.038718 -0.646855 0.009808 -0.041757 0.009464 0.072356 0.033145 0.996783
1341847984.074737 -0.662427 0.013819 -0.040396 0.008272 0.075428 0.032872 0.996575
1341847984.106759 -0.676704 0.021779 -0.039353 0.006500 0.078509 0.031686 0.996389
1341847984.138698 -0.692986 0.019371 -0.035183 0.002513 0.081136 0.030026 0.996247
1341847984.174831 -0.710074 0.022271 -0.034176 0.001673 0.083183 0.029402 0.996099
1341847984.206711 -0.724003 0.033138 -0.030452 0.000937 0.084397 0.028379 0.996028
1341847984.238670 -0.741854 0.028881 -0.024789 -0.003522 0.086067 0.026739 0.995924
1341847984.274795 -0.752164 0.031991 -0.021889 -0.004511 0.084894 0.028287 0.995978
1341847984.306662 -0.760764 0.039393 -0.016992 -0.005349 0.083610 0.029038 0.996061
1341847984.343094 -0.772692 0.039201 -0.010642 -0.007965 0.083572 0.029097 0.996045
1341847984.406718 -0.798417 0.042802 0.000769 -0.010811 0.082223 0.031380 0.996061
1341847984.442894 -0.806004 0.045379 0.009532 -0.012151 0.080365 0.033369 0.996133
1341847984.474640 -0.814771 0.042788 0.016271 -0.013550 0.079945 0.034151 0.996122
1341847984.506747 -0.824858 0.043183 0.025652 -0.012747 0.080657 0.033990 0.996081
1341847984.542747 -0.835460 0.043184 0.034175 -0.013369 0.081858 0.033697 0.995984
1341847984.574807 -0.844833 0.042071 0.044491 -0.013363 0.084090 0.035260 0.995744
1341847984.610792 -0.855712 0.037922 0.054050 -0.015330 0.086850 0.034130 0.995519
1341847984.642667 -0.870943 0.025813 0.066124 -0.015797 0.088038 0.033813 0.995418
1341847984.674804 -0.878178 0.028312 0.075901 -0.012090 0.086846 0.035803 0.995505
1341847984.710651 -0.887496 0.023686 0.088608 -0.011532 0.086942 0.036449 0.995480
1341847984.743352 -0.898795 0.013445 0.100186 -0.011177 0.087194 0.036455 0.995461
1341847984.778881 -0.906587 0.010691 0.111344 -0.008732 0.086801 0.036553 0.995517
1341847984.810639 -0.914529 0.007905 0.125164 -0.007783 0.087456 0.037479 0.995433
1341847984.842655 -0.919665 0.001128 0.137994 -0.006838 0.087486 0.039162 0.995372
1341847984.878779 -0.929700 -0.004175 0.151358 -0.004000 0.088377 0.041378 0.995219
1341847984.910613 -0.937109 -0.005214 0.163112 -0.001668 0.088778 0.043427 0.995103
1341847984.943053 -0.949254 -0.008864 0.176327 -0.001895 0.089387 0.046340 0.994917
1341847984.979236 -0.952910 -0.013792 0.187588 -0.003334 0.087430 0.049473 0.994936
1341847985.010633 -0.956376 -0.014426 0.199424 -0.003564 0.085758 0.052511 0.994925
1341847985.046612 -0.958419 -0.016073 0.209284 -0.005440 0.085830 0.054206 0.994819
1341847985.078667 -0.962366 -0.024084 0.220670 -0.008621 0.088987 0.054098 0.994525
1341847985.110771 -0.964170 -0.029894 0.232492 -0.009481 0.091803 0.053962 0.994269
1341847985.146824 -0.968554 -0.040064 0.243469 -0.011759 0.094678 0.055539 0.993888
1341847985.178699 -0.971538 -0.043988 0.255282 -0.011696 0.097469 0.056245 0.993579
1341847985.210840 -0.976514 -0.050898 0.267404 -0.011694 0.100682 0.056967 0.993218
1341847985.246735 -0.981682 -0.059701 0.276877 -0.011347 0.103570 0.057407 0.992899
1341847985.278902 -0.986227 -0.067651 0.287220 -0.011673 0.106851 0.057812 0.992524
1341847985.314648 -0.989581 -0.076807 0.298411 -0.012330 0.110174 0.057265 0.992185
1341847985.346842 -0.995444 -0.080552 0.308259 -0.010451 0.113097 0.056951 0.991895
1341847985.378830 -1.001714 -0.083246 0.318618 -0.009561 0.115381 0.057154 0.991630
1341847985.414650 -1.006418 -0.091521 0.328973 -0.011403 0.117371 0.058303 0.991310
1341847985.446854 -1.011065 -0.097312 0.341311 -0.011538 0.120341 0.058018 0.990969
1341847985.478685 -1.018444 -0.103878 0.352031 -0.011011 0.123462 0.058053 0.990589
1341847985.514673 -1.026833 -0.108438 0.364051 -0.010713 0.125989 0.059297 0.990200
1341847985.546814 -1.031725 -0.114153 0.375611 -0.011415 0.128410 0.060305 0.989820
1341847985.582581 -1.034346 -0.119722 0.388331 -0.011749 0.131156 0.060868 0.989422
1341847985.614773 -1.039989 -0.127811 0.400969 -0.011455 0.134192 0.061464 0.988981
1341847985.647097 -1.044876 -0.135832 0.412738 -0.010567 0.136597 0.063109 0.988558
1341847985.682842 -1.050409 -0.142573 0.425258 -0.008884 0.139133 0.065199 0.988085
1341847985.714719 -1.058147 -0.147133 0.438267 -0.006043 0.141829 0.067489 0.987569
1341847985.746954 -1.064088 -0.151707 0.450671 -0.002175 0.143294 0.070702 0.987149
1341847985.782765 -1.070328 -0.157574 0.462295 0.001363 0.145334 0.073873 0.986620
1341847985.814703 -1.076804 -0.163218 0.474270 0.005294 0.148020 0.074902 0.986130
1341847985.850739 -1.087109 -0.173685 0.485971 0.011230 0.151103 0.078470 0.985335
1341847985.882782 -1.096353 -0.171170 0.493653 0.017466 0.152736 0.082873 0.984631
1341847985.914968 -1.101295 -0.173432 0.502745 0.016885 0.154089 0.086644 0.984106
1341847985.950751 -1.104310 -0.182609 0.513003 0.014090 0.157064 0.088272 0.983535
1341847985.982712 -1.109259 -0.188686 0.525143 0.014166 0.162238 0.087689 0.982746
1341847986.018756 -1.118009 -0.195022 0.536016 0.014693 0.166959 0.088171 0.981904
1341847986.051991 -1.125472 -0.197721 0.545590 0.015659 0.169676 0.090326 0.981227
1341847986.082612 -1.132005 -0.205304 0.556276 0.014914 0.171574 0.093270 0.980633
1341847986.118719 -1.136006 -0.208076 0.565435 0.015570 0.173489 0.094165 0.980200
1341847986.150636 -1.139568 -0.209816 0.576164 0.015362 0.176948 0.093873 0.979613
1341847986.182648 -1.142750 -0.218477 0.586447 0.012281 0.181474 0.094024 0.978813
1341847986.218674 -1.146704 -0.226748 0.598884 0.012276 0.185192 0.094741 0.978048
1341847986.250584 -1.150939 -0.235717 0.607373 0.012812 0.188406 0.095585 0.977345
1341847986.286733 -1.153222 -0.243555 0.617402 0.013367 0.191273 0.097322 0.976609
1341847986.326156 -1.160794 -0.258640 0.638435 0.015676 0.197887 0.099219 0.975064
1341847986.359210 -1.163032 -0.264084 0.648030 0.017609 0.201062 0.101324 0.974165
1341847986.394467 -1.164041 -0.268070 0.659644 0.018317 0.203732 0.103177 0.973402
1341847986.425858 -1.165568 -0.272929 0.672462 0.018704 0.206749 0.104556 0.972611
1341847986.457691 -1.168467 -0.277067 0.685068 0.018308 0.210515 0.105463 0.971713
1341847986.493735 -1.171637 -0.283280 0.699009 0.018017 0.213815 0.106725 0.970860
1341847986.525772 -1.173760 -0.289145 0.712815 0.018684 0.216082 0.108277 0.970173
1341847986.561706 -1.174965 -0.292510 0.725807 0.018321 0.218598 0.108949 0.969541
1341847986.593712 -1.176624 -0.298673 0.740683 0.017154 0.222037 0.108927 0.968783
1341847986.625740 -1.177795 -0.308177 0.753683 0.017498 0.225374 0.109565 0.967934
1341847986.661920 -1.180811 -0.311660 0.765488 0.018801 0.227616 0.111839 0.967124
1341847986.693739 -1.184247 -0.317290 0.778944 0.019042 0.229120 0.116400 0.966226
1341847986.725896 -1.186817 -0.321642 0.790925 0.019733 0.229746 0.121651 0.965416
1341847986.762616 -1.185138 -0.323215 0.799856 0.019163 0.229341 0.125354 0.965050
1341847986.793794 -1.186197 -0.328382 0.811604 0.015863 0.231608 0.127396 0.964301
1341847986.829823 -1.189725 -0.336544 0.826145 0.013276 0.235390 0.129714 0.963115
1341847986.886746 -1.197063 -0.342322 0.840235 0.012724 0.237821 0.132870 0.962094
1341847986.922699 -1.198153 -0.346360 0.851531 0.011104 0.238123 0.136278 0.961563
1341847986.954690 -1.196970 -0.350757 0.862812 0.009099 0.238428 0.139416 0.961058
1341847986.990631 -1.199048 -0.354081 0.874373 0.008168 0.240591 0.141118 0.960279
1341847987.022895 -1.200516 -0.358873 0.886451 0.007294 0.242995 0.142987 0.959403
1341847987.054629 -1.203775 -0.358439 0.898172 0.008100 0.244985 0.145296 0.958544
1341847987.091223 -1.203998 -0.361342 0.908107 0.006626 0.245668 0.147832 0.957992
1341847987.123199 -1.205078 -0.365158 0.919777 0.005660 0.247621 0.149908 0.957173
1341847987.190716 -1.207370 -0.366468 0.942923 0.004783 0.256651 0.147958 0.955100
1341847987.259261 -1.215651 -0.369690 0.965301 0.003159 0.265404 0.149995 0.952393
1341847987.290653 -1.215010 -0.373445 0.975353 0.002318 0.268591 0.151748 0.951223
1341847987.322780 -1.214687 -0.377214 0.985370 0.001822 0.273376 0.151150 0.949956
1341847987.390720 -1.221495 -0.387730 1.006898 0.003442 0.286064 0.147939 0.946715
1341847987.422820 -1.224922 -0.390290 1.016611 0.006385 0.292339 0.145992 0.945084
1341847987.458620 -1.230501 -0.391742 1.027439 0.009166 0.299308 0.143925 0.943195
1341847987.490754 -1.239088 -0.389563 1.041082 0.014850 0.305194 0.144459 0.941152
1341847987.526761 -1.247185 -0.386488 1.050532 0.019891 0.309169 0.146002 0.939522
1341847987.558679 -1.249381 -0.388840 1.059199 0.019092 0.312060 0.147613 0.938331
1341847987.590776 -1.252408 -0.395170 1.071467 0.019134 0.316602 0.150599 0.936332
1341847987.626925 -1.262134 -0.391950 1.081280 0.023534 0.321454 0.152368 0.934290
1341847987.658922 -1.268969 -0.389345 1.091325 0.025337 0.324238 0.155671 0.932735
1341847987.691638 -1.274445 -0.389088 1.102783 0.025805 0.326557 0.159164 0.931322
1341847987.726721 -1.280798 -0.388575 1.113763 0.026387 0.328218 0.160503 0.930492
1341847987.758741 -1.284264 -0.388339 1.124265 0.027412 0.328559 0.163214 0.929870
1341847987.794708 -1.289798 -0.389886 1.135485 0.027999 0.329499 0.166542 0.928930
1341847987.826748 -1.294856 -0.390159 1.146621 0.028865 0.329958 0.170037 0.928107
1341847987.865879 -1.299438 -0.392191 1.166573 0.029903 0.329476 0.175123 0.927299
1341847987.897796 -1.304323 -0.394575 1.177164 0.031284 0.329713 0.177500 0.926717
1341847987.933722 -1.309990 -0.396232 1.187441 0.033116 0.329054 0.177954 0.926800
1341847987.965806 -1.313791 -0.400594 1.196494 0.034311 0.329407 0.175684 0.927065
1341847987.997794 -1.319239 -0.402920 1.205096 0.035546 0.330629 0.173316 0.927029
1341847988.033757 -1.323115 -0.406707 1.215478 0.036527 0.332268 0.170595 0.926909
1341847988.065746 -1.327064 -0.408578 1.224844 0.039646 0.333459 0.166834 0.927038
1341847988.098165 -1.331426 -0.412312 1.233326 0.041303 0.334583 0.162456 0.927338
1341847988.133763 -1.334915 -0.412374 1.242764 0.043320 0.337019 0.158627 0.927027
1341847988.165801 -1.340435 -0.409276 1.252237 0.047119 0.338601 0.158955 0.926209
1341847988.201710 -1.345024 -0.408111 1.261199 0.047427 0.337313 0.162358 0.926073
1341847988.233777 -1.345569 -0.412723 1.269417 0.044396 0.336367 0.165002 0.926100
1341847988.265702 -1.346064 -0.415955 1.278738 0.043545 0.338189 0.164258 0.925609
1341847988.301776 -1.350293 -0.413169 1.287291 0.044918 0.340066 0.165390 0.924653
1341847988.333739 -1.351820 -0.413067 1.294354 0.043061 0.339837 0.168638 0.924239
1341847988.369715 -1.352967 -0.415629 1.302230 0.041463 0.340391 0.170985 0.923677
1341847988.401745 -1.357375 -0.414390 1.310258 0.042949 0.341249 0.174176 0.922696
1341847988.433996 -1.359027 -0.415569 1.316964 0.042786 0.340365 0.177641 0.922369
1341847988.469742 -1.359704 -0.419667 1.322024 0.042283 0.342268 0.177097 0.921792
1341847988.502496 -1.363013 -0.416691 1.325947 0.043960 0.344623 0.177070 0.920841
1341847988.537778 -1.368561 -0.412860 1.332254 0.044658 0.345631 0.180792 0.919706
1341847988.569700 -1.372594 -0.413198 1.337241 0.043202 0.344316 0.184000 0.919633
1341847988.601796 -1.375017 -0.415118 1.341121 0.040020 0.344683 0.183501 0.919739
1341847988.637768 -1.378977 -0.414923 1.345584 0.037015 0.347184 0.181552 0.919310
1341847988.669807 -1.384083 -0.416434 1.350084 0.035660 0.349243 0.181226 0.918648
1341847988.706192 -1.389021 -0.417277 1.353694 0.033737 0.350553 0.181501 0.918168
1341847988.737940 -1.393575 -0.419760 1.356065 0.032878 0.351870 0.183575 0.917282
1341847988.769740 -1.399209 -0.421610 1.359038 0.033621 0.352154 0.187413 0.916370
1341847988.806051 -1.404092 -0.425432 1.362098 0.033376 0.352508 0.189067 0.915903
1341847988.837897 -1.409615 -0.427970 1.363502 0.031972 0.353801 0.190474 0.915163
1341847988.873917 -1.415526 -0.433622 1.366040 0.029067 0.356756 0.190972 0.914008
1341847988.937824 -1.428733 -0.435442 1.371447 0.029074 0.360620 0.192250 0.912221
1341847988.998737 -1.446018 -0.441165 1.377740 0.026610 0.363987 0.196918 0.909961
1341847989.034678 -1.455483 -0.443099 1.379752 0.026178 0.364371 0.199407 0.909278
1341847989.066658 -1.461500 -0.446143 1.382564 0.024229 0.364336 0.201045 0.908985
1341847989.098821 -1.468937 -0.456014 1.387368 0.021049 0.365874 0.201098 0.908434
1341847989.134676 -1.480513 -0.460840 1.391595 0.023300 0.367288 0.200462 0.907949
1341847989.166672 -1.490893 -0.465458 1.393581 0.026519 0.366901 0.201309 0.907830
1341847989.202743 -1.502455 -0.470473 1.396503 0.029351 0.366765 0.202347 0.907567
1341847989.234728 -1.515375 -0.475658 1.399733 0.032137 0.365480 0.202952 0.907856
1341847989.266651 -1.525930 -0.483417 1.402346 0.032590 0.363804 0.202766 0.908554
1341847989.302773 -1.537013 -0.488071 1.406091 0.032955 0.363009 0.200452 0.909372
1341847989.334871 -1.548985 -0.492487 1.409576 0.032026 0.362426 0.196333 0.910536
1341847989.366685 -1.558058 -0.497629 1.411567 0.029189 0.361302 0.191709 0.912062
1341847989.402777 -1.562958 -0.503093 1.411170 0.025373 0.360402 0.186184 0.913675
1341847989.434824 -1.571906 -0.509412 1.412461 0.023928 0.361409 0.182442 0.914071
1341847989.470712 -1.581029 -0.509320 1.412134 0.025242 0.361291 0.178669 0.914828
1341847989.502614 -1.587373 -0.508234 1.410122 0.024852 0.360572 0.176267 0.915587
1341847989.534687 -1.595122 -0.514542 1.411509 0.023374 0.360936 0.177451 0.915254
1341847989.570705 -1.603326 -0.515394 1.411082 0.024582 0.360271 0.177890 0.915399
1341847989.602804 -1.605756 -0.520408 1.409322 0.022250 0.359617 0.177216 0.915847
1341847989.634745 -1.609517 -0.528816 1.408995 0.019978 0.361724 0.176177 0.915269
1341847989.670627 -1.618569 -0.529057 1.409612 0.020632 0.365069 0.172580 0.914612
1341847989.702606 -1.626245 -0.530211 1.408301 0.019931 0.366680 0.172261 0.914043
1341847989.738929 -1.630897 -0.532411 1.407730 0.018534 0.367596 0.171992 0.913755
1341847989.770735 -1.639160 -0.534601 1.408386 0.017163 0.369664 0.170660 0.913197
1341847989.802890 -1.649441 -0.536907 1.410135 0.015834 0.371954 0.170813 0.912262
1341847989.838780 -1.659626 -0.539380 1.411363 0.014890 0.373401 0.171622 0.911535
1341847989.870960 -1.666831 -0.546134 1.410957 0.013212 0.374505 0.172394 0.910962
1341847989.902718 -1.676494 -0.550089 1.411865 0.013154 0.376712 0.170899 0.910334
1341847989.938921 -1.692989 -0.551107 1.413587 0.014986 0.378843 0.171929 0.909227
1341847989.970730 -1.704874 -0.555080 1.413278 0.016189 0.377959 0.175544 0.908883
1341847990.006923 -1.712638 -0.558996 1.412385 0.015757 0.376982 0.175835 0.909240
1341847990.039001 -1.725141 -0.560479 1.413460 0.015869 0.378742 0.174682 0.908729
1341847990.070686 -1.740762 -0.563016 1.415910 0.016791 0.381024 0.174908 0.907715
1341847990.106701 -1.753075 -0.562384 1.416217 0.018553 0.381178 0.174395 0.907714
1341847990.139194 -1.763781 -0.565037 1.416464 0.018859 0.381259 0.175165 0.907526
1341847990.171055 -1.777522 -0.571300 1.418588 0.019115 0.382106 0.176791 0.906849
1341847990.207022 -1.791112 -0.571696 1.418517 0.022394 0.380925 0.177866 0.907060
1341847990.238920 -1.802947 -0.571230 1.417440 0.024285 0.378997 0.178335 0.907727
1341847990.274709 -1.814078 -0.581185 1.418218 0.022147 0.378634 0.179797 0.907645
1341847990.306743 -1.824856 -0.582110 1.417944 0.023284 0.377659 0.179364 0.908108
1341847990.339079 -1.834784 -0.581511 1.416589 0.023342 0.376409 0.177730 0.908946
1341847990.374663 -1.846607 -0.585570 1.419128 0.022405 0.376704 0.178492 0.908698
1341847990.406760 -1.859795 -0.586854 1.422603 0.022404 0.377136 0.178446 0.908528
1341847990.442575 -1.868589 -0.584385 1.422342 0.021888 0.375617 0.177946 0.909268
1341847990.474644 -1.877057 -0.591531 1.424112 0.019357 0.375226 0.181154 0.908853
1341847990.506783 -1.884825 -0.591876 1.426066 0.019062 0.375172 0.181194 0.908874
1341847990.542835 -1.892576 -0.589135 1.425843 0.019269 0.374881 0.181215 0.908985
1341847990.574711 -1.901879 -0.594727 1.429323 0.017707 0.375956 0.185245 0.907760
1341847990.642783 -1.915503 -0.593067 1.429704 0.017924 0.375599 0.187536 0.907433
1341847990.674787 -1.924635 -0.597405 1.433122 0.016261 0.378042 0.189011 0.906143
1341847990.710795 -1.935576 -0.603755 1.437184 0.015876 0.380235 0.192304 0.904538
1341847990.742712 -1.943809 -0.601024 1.437956 0.017442 0.379851 0.194988 0.904095
1341847990.774671 -1.948158 -0.605123 1.438017 0.016512 0.379108 0.199357 0.903472
1341847990.810771 -1.952575 -0.611201 1.439944 0.016052 0.380002 0.202354 0.902438
1341847990.842713 -1.961659 -0.607931 1.442161 0.018280 0.381971 0.202154 0.901609
1341847990.874745 -1.969378 -0.609932 1.444420 0.017641 0.383543 0.203416 0.900669
1341847990.910825 -1.974618 -0.611833 1.446027 0.017063 0.384871 0.204333 0.899906
1341847990.942685 -1.981334 -0.611159 1.448799 0.016755 0.386950 0.204063 0.899081
1341847990.978824 -1.987696 -0.613868 1.452737 0.015583 0.389796 0.204459 0.897782
1341847991.010797 -1.995060 -0.623031 1.458419 0.014319 0.393043 0.205932 0.896049
1341847991.042752 -2.002103 -0.623407 1.462075 0.015554 0.394986 0.205456 0.895283
1341847991.078680 -2.007707 -0.625635 1.465347 0.016160 0.396676 0.206805 0.894214
1341847991.111319 -2.014266 -0.631661 1.470688 0.016425 0.398819 0.208992 0.892746
1341847991.142784 -2.021153 -0.631006 1.474705 0.018569 0.400276 0.209983 0.891819
1341847991.178778 -2.027133 -0.635417 1.479888 0.018521 0.402040 0.211149 0.890751
1341847991.210687 -2.034533 -0.644642 1.487649 0.017800 0.404995 0.212950 0.888996
1341847991.246842 -2.042917 -0.646916 1.494325 0.018868 0.407362 0.212388 0.888027
1341847991.278726 -2.047824 -0.647884 1.498359 0.020006 0.408478 0.212029 0.887575
1341847991.310807 -2.054037 -0.655919 1.505164 0.020130 0.410870 0.213966 0.886002
1341847991.346722 -2.069891 -0.657287 1.516562 0.023750 0.413736 0.215832 0.884124
1341847991.378800 -2.079274 -0.653128 1.521982 0.026914 0.411989 0.219394 0.883972
1341847991.414715 -2.080316 -0.656386 1.524406 0.025855 0.409446 0.225497 0.883649
